,R1_5,V2_1,V3_2,R1_4,R4_5,R7_1,V2_4,V4_1,V4_2,V4_4,R7_2,V1_1,V1_2,V1_5,V3_1,R4_1,R7_4,V4_3,R1_1,R1_2,R4_2,V1_3,V3_4,R4_3,V1_4,V2_3,V2_5,R4_4,R7_3,V2_2,V4_5
0346c0fa245d63dfa66fad2cb57c9647,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
034802d052f520d2c0efe7f8f02010ca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
034acb467ed14eb8dcedbf71e464e7a4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
034e3b2c5170908b910f668fe8ecfb27,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0350268b93645fb8688f672d2a3bc2a8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
0353a9072d0053016ac00fb0b656d5cb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
03543d7d05d3e0f01eb1f8ef3a2a47e4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0355325d71ce1e2e1ee105237ea2604d,7,0,1,12,26,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,5,1,3,0,0,0,0,10,0,0,0
0358cc31afa6153ea621a1e16ae5b816,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
035ad56787d2d8091d2ae7607c340e37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
035cc171672d5f840ef23ae3c553acb6,0,0,0,2,0,0,4,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
036ce42d8df727bbaeffcc46c9914289,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0375afe5d61662b89ec0d96f095d7b4f,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
037a3d95688a924e2fecbf6183bd8a6f,0,0,0,2,2,0,6,0,6,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
037d9e7d62caf2a47c1855fff50176e8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
038898beb81a8550c508d1a601a99f76,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03965b4dcbcce0f740f8dded55c82fd3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03994921b7b3f6297f34381835775853,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
039f997bed76ed354d63480d22c06a56,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03a2ac45ee5afa71e684c29715418338,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03aa1a69811c33a5b7bb4937f2aa8ef8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
03ac49f2e3067cb3af6d465d0723e642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
03acc76b56fb4c3df79eea0a9376e4c0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
03ae53193ac92955a77465fe6126626f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
03cd42a8b230a6119149fb2e05906f06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03ce70bc5055df9d965c3511e3a3540e,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03d7d04f9ba12a14b60bece4947fd0dd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
03ddfa48716552b2b63d3b691149254b,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03df76c689a26b8b8863d44692326c86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
03e0ebf46e81b32283578a454c9d2c3d,2,3,5,0,3,0,0,8,8,10,0,19,0,22,0,0,0,0,0,0,1,11,0,0,9,0,2,1,4,1,0
03e3ea4698e86d2d7ca2ddda6d544724,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03e4453f71abd63e8202a28310ee096f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
03e4bb2699e270a3335951e36a82b804,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03e54c38747eddb329edc015017e43e3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03e70c2a94d27996b683c5fec14a9fd7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
03e9206b61d03161880deb854fb8f417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
03f059a924af8eaa44609cd373e6194e,4,0,0,0,2,0,0,9,0,0,3,0,0,0,0,0,0,39,5,23,0,0,0,0,0,1,0,0,0,0,0
03f160c19f21bb7ea7d86f80d2bb0d42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
03f46439a11328f2278bafd424da995a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
03f885bdad209b1aa2f0d75931a15c2d,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03fc7e3cbdb7ce40f6b2391a75ca000f,0,0,0,0,0,0,0,0,0,4,1,3,0,0,4,0,0,0,0,5,0,3,0,0,3,0,0,3,0,1,0
040bd74a5c9b1a37501cd9fc4c554326,160,122,63,85,18,68,86,212,164,80,25,158,74,101,71,11,0,159,42,95,12,124,15,22,143,24,28,105,27,29,73
040c42de50fe15926fb01d1ad2090d22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0411be0f32c87267b9f0b5acfa3c8637,9,0,0,0,0,0,3,10,6,0,1,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0
041c1a29cb7ba00789ef19074c70162d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
042021b62c95a2b0365193b73afa748e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
04258514de72277d12551eed2ec5e42f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0427003edc89872fd8428d5551d73e14,5,2,3,7,0,1,4,0,4,2,0,1,4,9,0,6,0,0,5,0,1,2,0,0,11,0,0,0,0,0,0
0428188760cf54b9eb936c2cdb8b76b6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0428b4620120171cec7900393900cace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
042e74b5c8d47ba694ce24c2bed730b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,0
0434a19be96a8ac80c60d40f7fd87b97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0437c780bebba6f70a03c6a259c2b853,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0439020fc01117b939f5fc93663a6f37,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
043a47ead0803450c0f1ef5d3b5cb8a0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
043cab87cd8e3acbf2699e2bd100ed84,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
043fc83f7535c710d7df4031b97db2fd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
04430fdd12003649c152d4b76e6f0a0c,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04559420c729fa496a4611f1eb477493,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0458b588001ea246dbf19965754e9a33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
046331b8007c62bc8543a3cddf3afbfa,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
046570ab28a7e50eba3a1dbf5e528720,3,3,0,0,0,0,0,3,0,3,0,7,4,0,5,0,0,8,2,2,0,0,0,0,0,0,0,0,0,0,0
04720a038796a8d1f71bbeb08674cffc,0,0,0,5,0,0,0,23,3,4,0,22,0,1,0,0,0,0,0,0,0,2,0,0,6,0,1,0,0,0,0
047361c0b4cb9a8d9f40069e7c7f537e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
04737d7709fbebc2f3ca8cd1c6259701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
047cc3d55e37e39d3ad29201d7c77435,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
047d78b31b44f2bfbb5e69480058ccff,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
047e0e1ab97a6bb26f1af94688194719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
048248139938aad54c73f98a6bd6777a,7,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,14,25,13,1,0,6,0,0,0,0,0,0,0,0
0482763135259919c3bdeaa4d9fda054,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04829fc96f98cc2a1653af34814c6816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0484bcac301b827a893aad7e6d7ed4a4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
048796c2b9cb7642d5e38f7eabb88710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0498f15f59c84cb4de73010a62a29a2a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
049de28266ef2148cb56c08269395ef1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04aa6866c1c9d9777a8ac3f61e507d48,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
04bc4d4ada8aeee31e98691821eaf16d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
04c0f51a3fc5401fbbbb0a850ed35df5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
04cd0e8b15e233f3e6386f1caf1df5ab,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04ce449beadd651b0b884ee2f0ac9deb,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04cee80a07d179c6e75bb48e504fc51a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
04d0f0d7906b4a8352abba760ab68e64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04d2060063142ab99cc09473f92f2823,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04d58b97056b486b72fce6f0c8271c87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04d5add31f5e14cfdefeeb7752ec59b0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04d90070f919566de3c86222793623bd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
04de59f71858ba399d3fce2dae0642ef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
04e70f799b23a71a15b94a215fdb9ca2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04f485d994ba2a41eaf51c7d8f092b07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
04f4ea1bd106d5ef65aacf74c12a6fda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04f67c29e76985e6145912ae91240a93,47,0,68,66,50,10,9,17,34,62,16,0,0,16,48,8,0,26,4,0,18,10,0,17,14,74,20,27,5,4,13
04f75a7dc29634c2b4b1e62ba551f12b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
04faece25df17b6f1b9703cba20fe634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
05008350265caacbd495aa7742760193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
050718ce37435f5df6a6ec5b67c49e2b,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05142fe3f616859e0f224e6b966376d8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
05158295c4b51be3d8f618887307627c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
05176ce912cfd69fedfd8436f9c3c544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
051776088c0aa0507769e917140f0130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
051ce3c11e7adb4815a226c05ddffe8c,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0521a9c2139044df74a10d8baeb06c6d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0523e4bb6d7472419597da536fe4a28c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
0527e1fb1c87bad5d40c8bda4ddf69c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
0529fe88093dd8bebbbe491fe51b9539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
052f912e745eab50ed03e0621be966ea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
05381044aeded112d12746ef1ee85ac2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
053c09f43a8ca677723e10f2650f95aa,31,0,14,15,0,19,12,69,0,0,0,87,21,37,0,4,5,0,78,104,15,47,0,0,43,23,16,13,3,0,39
053fbd0bd448f3166e100d27c1086d8b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0551bb63d550ae8c8f89dacebda76822,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,5,9,36,0
055e9bffb39260c7097b7516afe1bcf4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
05656485b569d98f4a686d5650d7d8e8,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05659e89b27332b09568c725737cdde7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
056dfbd02330bef6748ecb0fed17cb54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
056f75d75c31e000f68b6e8a6aafb5a0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05735735d169e26cfb8e4868ef4b887a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
0576949605a83f6e4c76cc19f0649f7e,14,0,10,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0,6,0,0,6,0,7,0,0
057c7d08de70e54ca9bdbef466533f9f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
057d688859dea903c8c2d1fb1ff4401a,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05810500448cc3ad7c9d8b11a497f1ca,26,25,0,0,17,35,0,44,13,0,12,12,0,0,44,0,0,0,39,52,9,24,0,5,0,0,0,13,3,0,0
0584755b2ac4fb014dd9ce94f578ef37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
05872340e7925c89b38774f3a36c73b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
058b00f126d57111f10336b0f55ff6d1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
058b24dd596889ec408d4670122a3ec7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
059553a9c6186f68e2e2e8f7cda08c49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0597e1e4d2be2917f0b66ba72d27d541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
05980f3b43363483e368228c6de105f5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
0598a86b9e8397d1311c2c35ef4945f0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
059db5452213e004b72d7032601879a8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
05a1d810ef56c589cf99ec699484fea2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05abd4dcaf0abdb86fa23374a5f93e28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05b0910d3506269b0f746b84c30e0fb7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
05b5627acd693a884ef682570c228ece,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05c122ac0fca34b17c1dcf15e696292d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
05d31c4934752d9dea9ac41439323642,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05dbd70e3028147928ceccb6bae9e933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
05e2f82e9dd76766ba9e3be9c039e2dc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
05e754f8f69963baf19e5cb6d1f08651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
05e955355084e007d46699a6417e1682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
05e9defc791ae5ac19eabc709aebc496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
05ef5e0389eb432d1608374e88a0b584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
05f04463f41cfc932f3792107dd04c17,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05f477dc96519bca59de2202e8b81c2f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
05f953c7279b7a08fea56e389692e88e,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05fcb99e52a3762f005a67d1995f8bf3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
05fd1ec37917e5e55f93d8a63cbe2a1f,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06000d5368a35a9734b6563d776e3eee,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0600c96cebd97eb5a89f5c72a649bee9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0614bdc2377fe3750e1db0823bf099c6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0615d393b27fa1ae360d0052583dbde0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06201419387b9de1d0cfd85df261347b,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06280bc0c7c8c335d0a721566f73a686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
062f4bb465d569db7c9bcf7a06981365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
063b34e7b74046a5a73b3361e3ed84f4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
0645cfdb2876f4a16825384541e05244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
064764f3bba60d7db03328d5f045da35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0650d55d0600e59d79f5ee8a0cbb556b,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06576c99b8e5a9ecc5420d3efd2a7b8a,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0659b3eef459edbb3f1fa7bffd0f64c2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
065b6e5cdce14580385a3e6fade75ff4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
065c48aa34ea23c6ac6d4e586f74edad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
065cf2b61bd69ffabf40087a9984aeba,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0663df2689565ec79923fc5990944fb6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06686d82b4455d1bc41c9ce0d1f7ecca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
0668e8d95b17b10cf40e28029cbd04d4,0,2,0,0,0,5,3,19,0,2,0,0,13,13,2,1,0,11,0,0,6,6,0,0,0,0,0,0,13,0,0
066beadd76f5b36a1535f82345c45a01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
