,R4_1,R7_2,R7_3,V1_3,V2_2,V2_3,R1_2,V2_1,V2_4,R1_3,R1_5,R4_4,V3_2,V3_4,V4_1,R7_4,R7_5,V1_2,V3_3,V4_3,V4_5,R1_1,R1_4,R4_3,R4_5,V1_1,V3_1,R4_2,R7_1,V3_5,V4_2,V4_4
1922156f66ec89980b0d1ccb7603929a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19230a507d55b32413ccf9f4056933a1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1923212a116c6383adf64df06bf95246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1926b054d212095e681a448fc367bd12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0
19273ccb7174ad05b3625b780ef445af,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1929b5f90669635dd8b66ddc13c263b7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
192d527bd6a4c04a794c4b2e4191b5b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
19316d934d2783beb01cc8c76b760eb8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1931da004610e5648f0791893b2bcc24,0,0,6,0,0,26,30,0,0,14,20,0,0,0,43,0,0,9,0,49,10,0,0,0,0,0,0,0,0,0,0,8
19331839e41336e04aa23a318fb393d5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19336cd605d8e2bac77c26617e887356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193450360718ab4b860f034b30493466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
193478fd79f05c5ea18d10560ad5abba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1935b9726fc8e67ef0b72ec5208097ce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
19384e97d98cab9f5d87eac577eccc3e,0,0,18,0,0,0,0,0,0,1,17,0,0,0,0,9,0,8,0,0,0,0,2,0,0,0,0,14,0,0,9,0
19386012f47b4a8d83f8fa168376a505,283,276,374,270,201,270,395,246,305,467,452,223,208,220,272,202,295,538,199,238,127,370,368,259,430,328,195,274,206,186,389,252
193aa36002301ade60626d24e3406a19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
193c8981b4ce38e4e931d7c04b03055f,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193f45d6d31fff82ae9969906d441aff,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194011b21408e4920e560d75fee64dd2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194043d558d3708a5b10689493f55e5f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
19415bf82439275c018171fda7be6a76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1943014730eeb0774eed6097e165f7e3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194785c03c3a2ecfab6e918de239dbf6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194a54d3514c959141781baa536be83b,8,2,0,10,12,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
194c2ef247b68413393f261264129266,8,0,14,0,0,0,0,21,2,0,0,4,14,0,0,28,20,0,11,10,16,10,20,47,0,0,0,13,11,20,0,0
194df1bd462b4c1450c5897cdbeac7fa,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194e9342d8cd8c2e7c54f88d1b4c90c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
1952e6ee0bfac94f3a0542ac86e898d2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19542e1f36ab99ac03574ea8477a1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
19546e0cef1ca8255445e9e5f41bc4f5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
195536eb1a63ed11850d41a08dcc88f9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19579a162054bb01466e312cbe126811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
195acf55f72341f7de7aacd135e53e62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195c330c91d847cb16bd308c86003ed7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195ed748f3fda6f22132e2aee85cdadf,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19617497000e4a563e264ef9fcfa1ac1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19669e69bc187ccdcc9c653a18860eb7,0,5,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1967512d1d627454a9f615bc4751b29b,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19692648deaabad1e1f605e2ccb67dfc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196ac4665787f961a9e67919277fca22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196d69d78bf50a13dbc353b946aae0be,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
196f12a20ef6bac8778e577a1a9203e7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971bf2d4f2a67e9f255927021fc2ce7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197e88e081e5c180bdaa5ec06e9492e5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197f9b12147262050fb2cdfbf65e0e02,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980f0028002a277ed51b757dfcbf236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19818d7b600d520f954b896339e79a20,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989c95ade91872e1915ac28457d9456,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198a134830bef8bfb6348567102efa9f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198bf2d21675672a9726514aa0854e28,8,5,0,0,39,2,26,0,0,0,18,0,0,0,14,11,0,0,24,0,0,12,38,0,0,0,19,17,0,0,0,0
199456d527500ee2c796f4b1e05a7d2a,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19964ea015e350b751f2832d140b42c5,7,10,2,0,0,0,2,1,10,13,1,0,1,2,4,4,10,4,0,8,0,3,0,0,2,7,8,0,5,2,0,14
1996e8d6ee8a3da9d0ff3f72b923a828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199743c2d62ac87f4998c0455926be5b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
199ae095e0a70102cbee9fbe5a1ae6de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
199c557649077bdab0ba21b1b986f093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19a21d4d88227da15f43d8b6a81139a4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19aa951a025b8477aa32dd7e6a3c8f51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19af924f9f4e3b7936e277be2d6d7460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19b4afe36d45694975d489e2d2257e72,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19bb3b5fd3e9b218f853b49c6421b720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19be7b0fc02134139d50a2b49ca0eda4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
19be83d23fec3ae399a43bba8a694b05,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19bf0c1b9f4d2805e5df22736695b103,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19bf80d2aeaaadd654ccde38e633a906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
19c20277544db8e1e20e01b8287eb531,0,9,8,4,0,0,33,0,0,19,25,7,0,0,0,0,9,7,12,10,0,22,5,0,0,0,9,9,0,14,8,9
19c4841161fa56afd8dd027af7186d04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19ca269b032be2b843ed7c6a0f19af96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
19cdd3d916770a13038f3f42ca203f70,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,1,9,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0
19cea0f93ee941b24fc5fc71fdc9290b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
19d32a7e5e418d4f3ef29dc1ffa40b3d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19db0952985540af2d8c7cdd157988e6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
19de9eeeb86d8c936e30a61ea19f89ff,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19dfde0503fcb0a7666ac76fd9434252,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19ed9589759c21cb963de457e8814cdc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0
19f5706bdacb06e9b9b2956d97498e85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19f6aea8d422a10bbd33baa28a7fc577,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19f91ffe7fd5aa9ac388f4da4717ee6f,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19f9f30d5492ed1f3f968da3d20389b1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
19fa06bbe8cd595b3474d2fc87995604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19fb2a6167a49949b8b4a1c81436e093,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19feed787da10ddcb4b089a26dfc996b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
1a02492c7eb2a9b031d8b30f2cf145fa,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1a02b296710826bc11012c14d5c6ed20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
1a09631d910332c4731c30ce45b6b005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1a113a5774428a10ab94c45848183579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1a129b1ce8ef5ee652839a437dd0f843,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1a12e5c1a9cc1fa129e896335c1fa29d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1a13244558545e9c1e76813ea1364ef7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
1a15d303f0a64d904d0cf9596750de62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1a16fca9e191165ed957886b8ed65794,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1a18514f8cddee6d86cfb9f47b30507f,0,0,0,0,1,0,0,0,0,2,0,6,2,3,0,0,2,0,0,7,0,2,0,8,0,0,0,3,0,0,6,0
1a19a1890b85b0425b9d6f982fdc0f44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1a1b681c957661978a4cc3bbc263743f,3,0,7,0,0,11,0,0,0,0,0,0,0,0,18,0,0,0,0,10,0,0,0,0,0,0,0,9,0,0,0,13
1a1fb90a9fe8a59e7d5b245f37821766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1a297d943bd13caa4378dbb8a13ceaa9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,2,0,0,0,3,4,0,4,2
1a33809b0859c60f77b9a158ac6a786d,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1a3e05fe7110b8a12d4d3b2dc3acaddb,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1a4346a2a6549d88b643eefc2b7c80ff,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0
1a449b28de48a0812f1efea4a3a8e290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1a4657baa2b809e8e069924937b0431e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0
1a4b068d9aafd4df696dc993ee7c2bba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1a4d16b299ff62f3758a139163a89c40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1a4d16b8b9fc0621cfdea29c0341db72,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1a4da5662b246f27433c42a43cbca274,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1a4e1cf6d771806d1d5d371a597d39fa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
1a5139c0b2bc393e9fa3a84bf37b1bc0,42,0,39,0,10,19,9,73,60,11,10,31,11,0,27,14,11,0,29,43,103,60,57,26,105,103,11,66,0,31,27,49
1a51e588c062897a94e4a595d3983322,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1a52b9a2db14d57bb50fb669d5c756b6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1a5387ac492498e4916d1b8b1ba28c51,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1a55089c69e2b14900f7320950419ac3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1a56ad3ec2b87cfbeaba8976be08b4b9,19,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
1a5784fdf2bc90db70c8d62cd2de605f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
1a5c5191af79edc39089d0448be193ab,0,7,0,0,5,0,8,0,0,11,13,25,0,0,0,0,0,20,0,2,0,0,8,2,0,0,6,0,0,6,6,4
1a5fd36b6ad9f980ee183fa837ed35ab,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1a60aeead847abdcb7e723f7f52420d0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0
1a61f6e7c4430707fdc8954153c1ae8d,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1a62890b0702e3462dbbed1d7c93abd3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1a641d6f1fb316a0e58d0036e08b1be1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1a6518f79303fee7ce3270a2fd06d412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1a6a3c3dd49cbd2bd7b9f41359a3e584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1a752e185f3056ee1687ec53224d235a,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1a753f02c9ad1862371e13c54dd474b5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1a756ae663eea77340d070d164072838,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1a76b31651a5561f9002b1096c1a426b,0,0,0,0,32,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0
1a7dd20ae1682e13c5a1fca9c91780cf,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1a7f76ff8f42d77108c64de61657bbd2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1a8164f510cea0f5b3592c68ca9dbbe7,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1a82f1eacf2e8af8e72df463d15dd46f,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1a8344d48b52a8ffde39c7362e300408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1a8d415856aeef912cccf410f03e130d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
1a8e7213971fc09ee06128cb4f3cc082,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1a8ff38100fbf9193a241aa827a33098,0,0,0,0,0,0,0,24,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0
1a90704ea66cb7dd351c8be1bf0e6867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1a94ea5a1767a25e4f87582a80601499,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1a9b126c28cb23e12e662d304dc8c3ab,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1a9bca89bfe7964a6626d9f1fa0c6775,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1aa45332969575442e0a457ef371669d,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,13,9,0,0,6,4,0,0,9,24,10,0,0,0,0,0
1aac30e18f4238f1b8d48bd14508f395,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1aac74907e770dc085fcaf0b2ffd1f80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1aac79790478eea732660c305af822c6,7,4,0,7,15,1,0,0,3,0,0,0,4,9,0,0,5,12,12,0,0,9,0,9,4,0,0,0,6,0,0,0
1aba7ac3211727cf1e31b7b0b0942f53,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1abc404298305424fdaced2d76a97d78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
1ac0f254e6dd568f6b3b8551cb0723fa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1ac5483469a01c26d12257acdb7736cd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1ac6ddf3f4409324917204d6f5e5dfc3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ac8396d673a87f224ce142c6ee0ba20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
1ace1b5d7a5553db18bc8ffe8ec808c3,0,0,0,2,0,11,9,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1acf87bc97d7d0c2c72fe7e3a687d32c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ad934776bbb58ff5316d08eb5b5792f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
1adc55b4723a7857630b19199ad1a767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1add6f13c9485c8d11e38ae756b23d53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
1ae2fe124bcd476fb4691b8ed9d5d3ce,0,5,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1ae8aed783340d774340cc1dd8f865ae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1aeaa9d4a54f46bcf4bbd9d2629dae41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1aeb446a5951356fedab3d2675deea1f,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1aecf1128ace851cc4ebdcca24406a12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,6,0,0,0,0,0
1aed60cbc5eb3c3e0c7006ca6298cbba,0,0,0,0,0,0,0,0,0,10,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0
1aedbc4620d696543f9a4c97ae66d6d4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1aedd262fc7ddbb968d0e44670fb8755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
